Id,product_name,width,height,image_path
5021,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/37254929/149909779-1739417193992.jpeg
5022,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/37254929/149909779-1739417193812.jpeg
5023,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/37254929/70456182-1739450176511.jpeg
5024,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/37254929/13194165-1739995207147.jpeg
5025,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/37254929/13194165-1739995206622.jpeg
5026,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/37254929/13194165-1739995207560.jpeg
5027,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/37254929/79077947-1739451734192.jpeg
5028,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/37254929/18736605-1738849220421.jpeg
5029,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/37254929/13887977-1739984775414.jpeg
5030,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2024907/2043850/37254929/16002993-1664392166834.jpeg
5031,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/37254929/30830550-1739799530333.jpeg
5032,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/37254929/30830550-1739799529640.jpeg
5033,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/37254929/171174488-1738835457281.jpeg
5034,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/37254929/171174488-1738835456875.jpeg
5035,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/37254929/171174488-1738835457734.jpeg
5036,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2032883/37254929/40569342-1715797735126.jpeg
5037,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2018925/37254929/80817643-1725205721737.jpeg
5038,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2021916/2028895/37254929/15190280-1683868112557.jpeg
5039,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2038865/37254929/41039265-1692728531902.jpeg
5040,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2032883/37254929/31863164-1721036673835.jpeg
5041,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2034877/37254929/3355993-1695066305615.jpeg
5042,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2048835/37254929/20964262-1738253159339.jpeg
5043,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2048835/37254929/20964262-1738253160446.jpeg
5044,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2048835/37254929/20964262-1738253159945.jpeg
5045,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2043850/37254929/14316893-1690481413676.jpeg
5046,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2020919/2033880/37254929/74575372-1681683282922.jpeg
5047,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2029892/37254929/6778985-1697216095651.jpeg
5048,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2019922/2044847/37254929/4426612-1680011852770.jpeg
5049,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2021916/2033880/37254929/36914359-1684309130092.jpeg
5050,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2041856/37254929/6037994-1703507877263.jpeg
5051,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2021916/2029892/37254929/23401604-1684000745256.jpeg
5052,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2017928/2029892/37254929/45621529-1644863204604.jpeg
5053,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2023910/37254929/42073932-1701961429140.jpeg
5054,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2020919/2040859/37254929/2020770-1711217678315.jpeg
5055,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2023910/37254929/42036920-1715013021847.jpeg
5056,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2016931/2041856/37254929/1684686-1643144648788.jpeg
5057,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2029892/37254929/7826565-1699902450896.jpeg
5058,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2023910/37254929/95330611-1694090256031.jpeg
5059,Genel_Markalar,14.0,13.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2039862/37254929/20176414-1690109053610.jpeg
5060,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2041856/450797981/60016190-1690286885683.jpeg
5061,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2018925/450797981/9307213-1725215317032.jpeg
5062,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2025904/450797981/12839045-1725791060849.jpeg
5063,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2025904/450797981/12839045-1725791060254.jpeg
5064,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/63625920-1738859971790.jpeg
5065,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/38775298-1738850569911.jpeg
5066,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2030889/450797981/285626-1739373667168.jpeg
5067,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/11317263-1739438139954.jpeg
5068,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2030889/450797981/285626-1739373667918.jpeg
5069,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/54002614-1739976777811.jpeg
5070,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/54002614-1739976778761.jpeg
5071,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/54002614-1739976778357.jpeg
5072,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2036871/450797981/60571032-1739876224209.jpeg
5073,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/450797981/26171853-1739824312465.jpeg
5074,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/450797981/65190896-1739784114114.jpeg
5075,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/101429568-1739444344048.jpeg
5076,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/1606884-1739995815378.jpeg
5077,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2042853/450797981/12609893-1724592408745.jpeg
5078,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/101135098-1739990890581.jpeg
5079,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/101135098-1739990891008.jpeg
5080,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/69166022-1739441827615.jpeg
5081,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/450797981/170076168-1739798169533.jpeg
5082,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/5923952-1739443387018.jpeg
5083,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/19191160-1739473982926.jpeg
5084,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/15838226-1738843337544.jpeg
5085,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/12221212-1739937070471.jpeg
5086,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/29475911-1739431306850.jpeg
5087,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/35616795-1738834251659.jpeg
5088,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2036871/450797981/22488800-1739868903448.jpeg
5089,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/450797981/11777711-1739815895246.jpeg
5090,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/6978227-1739420661695.jpeg
5091,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/6978227-1739420660740.jpeg
5092,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/38792247-1739475997491.jpeg
5093,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2020919/2023910/450797981/28259438-1709728146684.jpeg
5094,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/450797981/4364993-1739434832062.jpeg
5095,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2037868/450797981/2496987-1739984608615.jpeg
5096,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/450797981/41007263-1739780314839.jpeg
5097,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/5882573-1738848308158.jpeg
5098,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/35616795-1738834252246.jpeg
5099,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2018925/450797981/16125112-1725206742986.jpeg
5100,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2046841/450797981/53571052-1719680903456.jpeg
5101,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2033880/450797981/78619687-1736940591380.jpeg
5102,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2033880/450797981/78619687-1736940591947.jpeg
5103,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/15838226-1738843337960.jpeg
5104,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/450797981/15838226-1738843337023.jpeg
5105,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2033880/450797981/78619687-1736940590848.jpeg
5106,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2034877/450797981/20718878-1721176162523.jpeg
5107,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2022913/450797981/101000034-1738646282072.jpeg
5108,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2022913/450797981/101000034-1738646282993.jpeg
5109,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2022913/450797981/101000034-1738646282539.jpeg
5110,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2048835/450797981/14122371-1738222785090.jpeg
5111,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2033880/450797981/26998254-1736933472344.jpeg
5112,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2048835/450797981/20600483-1738250427405.jpeg
5113,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2018925/2024907/450797981/13953183-1704576980854.jpeg
5114,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2022913/450797981/23164246-1738691435156.jpeg
5115,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2022913/450797981/48008154-1738667142226.jpeg
5116,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2033880/450797981/60796057-1708080370333.jpeg
5117,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2042853/450797981/10848532-1724579226719.jpeg
5118,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2039862/450797981/21804088-1721635566828.jpeg
5119,Nutraxin,0.0,0.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2042853/450797981/13402619-1714036863515.jpeg
5120,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2025904/742133243/28706379-1707421784267.jpeg
5121,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/816046818/108447789-1739796431380.jpeg
5122,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2029892/816046818/91742506-1718198704290.jpeg
5123,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2024907/742133243/88112959-1694175001279.jpeg
5124,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2026901/742133243/118616303-1694331704769.jpeg
5125,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2025904/742133243/28706379-1707421785632.jpeg
5126,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2025904/742133243/28706379-1707421785024.jpeg
5127,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2024907/742133243/88112959-1694175001574.jpeg
5128,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2043850/742133243/4520008-1695824648976.jpeg
5129,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2043850/742133243/99221152-1695799287916.jpeg
5130,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2024907/742133243/88112959-1694175000881.jpeg
5131,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2043850/742133243/476071-1703680092166.jpeg
5132,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2029892/2018925/816046818/110921127-1733047178632.jpeg
5133,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2028895/2018925/816046818/16774136-1730474423882.jpeg
5134,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2027898/2042853/816046818/113224882-1729855853814.jpeg
5135,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2046841/742133243/119958996-1703960576958.jpeg
5136,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2038865/742133243/60505510-1697987875986.jpeg
5137,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2038865/742133243/60505510-1697987875362.jpeg
5138,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2038865/742133243/60505510-1697987876425.jpeg
5139,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2043850/742133243/476071-1703680091621.jpeg
5140,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2035874/742133243/100995343-1700392448581.jpeg
5141,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2026901/742133243/4497259-1702205143529.jpeg
5142,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2043850/742133243/99221152-1695799288529.jpeg
5143,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2035874/742133243/100995343-1700392448189.jpeg
5144,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2035874/742133243/100995343-1700392447640.jpeg
5145,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2018925/2043850/742133243/14927765-1706297286039.jpeg
5146,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2025904/816046818/10517273-1736266094059.jpeg
5147,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2025904/816046818/10517273-1736266093488.jpeg
5148,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2018925/2043850/742133243/14927765-1706297286563.jpeg
5149,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2027898/2019922/816046818/18992803-1727868992885.jpeg
5150,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2031886/742133243/104755751-1702660536645.jpeg
5151,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2026901/742133243/4497259-1702205142887.jpeg
5152,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2021916/816046818/33673993-1722791743475.jpeg
5153,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2034877/742133243/14405544-1702916004334.jpeg
5154,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2031886/742133243/104755751-1702660536253.jpeg
5155,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2031886/742133243/104755751-1702660536449.jpeg
5156,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2021916/816046818/33673993-1722791742857.jpeg
5157,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2031886/742133243/21713524-1700045928705.jpeg
5158,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2018925/2042853/742133243/12256873-1706176500722.jpeg
5159,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2025904/816046818/54870028-1736266094465.jpeg
5160,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2031886/742133243/21713524-1700045929389.jpeg
5161,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2018925/2043850/742133243/14927765-1706297285417.jpeg
5162,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2046841/742133243/119958996-1703960576477.jpeg
5163,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2032883/742133243/34159275-1702745466968.jpeg
5164,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2028895/2023910/816046818/29799118-1730897434736.jpeg
5165,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2040859/816046818/79001490-1719158992403.jpeg
5166,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2047838/742133243/28053936-1704040645615.jpeg
5167,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2040859/816046818/79001490-1719158992858.jpeg
5168,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2028895/816046818/54751196-1739206912642.jpeg
5169,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2028895/816046818/54751196-1739206912402.jpeg
5170,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2029892/2038865/816046818/146172683-1734801254406.jpeg
5171,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2029892/2037868/816046818/112384726-1734726809400.jpeg
5172,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2029892/2040859/816046818/109334785-1734939052632.jpeg
5173,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2021916/816046818/74212690-1738568322984.jpeg
5174,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2029892/2043850/816046818/66790690-1735190144647.jpeg
5175,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2034877/816046818/132050702-1736991962743.jpeg
5176,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2027898/2034877/816046818/34517852-1729163875974.jpeg
5177,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2029892/816046818/9499274-1736591502419.jpeg
5178,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2042853/816046818/70339223-1737722846940.jpeg
5179,LENOVO,35.9,23.58,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2034877/816046818/132050702-1736991962170.jpeg
